name1,name2,accurate,callees_json_bin_total,callees_json_matched,callees_json_non_matched,callees_json_src_total,calls,conditions,constants_json_bin_total,constants_json_matched,constants_json_non_matched,constants_json_src_total,externals,globals,heuristic,loops,recursive,switchs,switchs_json
Curl_flush_cookies,_curl_easy_setopt_err_seek_cb_69,0,0,0,7,7,7,8,0,0,1,1,1,0,0,0,0,0,1
fts5AppendPoslist,targetSrcList,0,2,0,5,3,1,3,0,0,0,0,0,0,0,1,1,0,1
sqlite3Fts5ExprEof,sqlite3_vtab_on_conflict,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
luaC_barrierback_,._setjmp,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
module_name_func,vdbeFreeOpArray,0,2,0,6,4,2,4,0,0,4,4,4,0,0,1,1,0,1
pop3_state_pass_resp,_curl_easy_setopt_err_cb_data_24,0,0,0,2,2,2,1,0,0,1,1,1,0,0,0,0,0,1
unixLeaveMutex,nolockIoFinderImpl,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
luaG_tointerror,lua_pushnil,0,0,0,3,3,3,1,0,0,1,1,1,0,0,0,0,0,1
db_upvalueid,luaC_newobj,0,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1
is_fatal_error,_curl_easy_setopt_err_curl_slist_37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fuzzerSeen,isConsonant,0,1,0,4,3,2,2,0,0,0,0,1,0,0,1,1,0,1
Curl_get_pathname,_curl_easy_getinfo_err_long_86,0,0,0,8,8,8,13,0,0,1,1,1,0,0,2,0,0,1
msort,sqlite3_create_collation_v2,0,2,0,3,1,1,3,0,0,0,0,5,0,0,4,1,0,1
newTreeKey,pragmaVtabBestIndex,0,1,0,4,3,2,5,0,0,0,0,3,0,0,1,1,0,1
database_may_be_corrupt,exprAlwaysTrue,0,2,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,1
Strsafe_find,sqlite3Dequote,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,1
Curl_recv_has_postponed_data,_curl_easy_setopt_err_write_callback_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
send_telnet_data,_curl_easy_getinfo_err_double_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
test_create_collation_v2,unlink,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
sqlite3ExprAffinity,sqlite3VdbeClearObject,0,3,0,7,4,1,3,1,0,1,0,0,0,0,1,0,0,1
dequoteString,fts3MatchinfoLcsCb,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0
fts3SegReaderTermCmp,nolockIoFinderImpl,0,0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1
pop3_do,_curl_easy_setopt_err_debug_cb_8,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1
rec_dont,_curl_easy_getinfo_err_curl_off_t_80,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0
sqlite3DbMallocRaw,fts3InitVtab,0,25,0,27,2,23,125,45,0,45,0,47,0,0,17,1,1,0
fts5PorterStep1A,roundFunc,0,9,0,9,0,9,6,1,0,1,0,6,0,0,0,1,0,1
zipfileDisconnect,sqlite3VdbeSerialGet,0,1,0,3,2,1,2,0,0,0,0,2,0,0,0,1,1,0
fts3SegReaderSort,sqlite3VdbeChangeEncoding,0,1,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,1
echoSavepoint,vdbeIncrPopulateThread,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
testpcacheTruncate,vdbeSorterSort,0,4,0,4,0,4,14,0,0,0,0,0,0,0,1,1,0,1
luaL_callmeta,pushline,0,8,0,12,4,4,5,5,0,5,0,4,0,0,0,1,0,1
rbuMalloc,sqlite3_transfer_bindings,0,1,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1
main,pragmaVtabEof,0,0,0,4,4,4,1,0,0,2,2,2,1,0,1,0,0,1
sqlite3GetTempReg,zipfileSerializeCDS,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
Curl_init_CONNECT,_curl_easy_setopt_err_CURLSH_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Curl_sasl_cleanup,ERR_error_string_n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
asyncSync,rtreeRowid,0,2,0,3,1,1,7,0,0,0,0,0,0,0,0,1,0,1
ftp_need_type,get_libcurl_info,0,2,0,2,0,2,5,1,0,1,0,3,0,0,1,1,0,1
smtp_perform_ehlo,_curl_easy_getinfo_err_string_29,0,0,0,2,2,2,1,0,0,1,1,1,0,0,0,0,0,1
update_timer,.curl_mime_type,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
testCreateCollationDel,sqlite3_result_blob,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
prepareAndRun,sqlite3ExprCollSeqMatch,0,1,0,7,6,5,4,0,0,3,3,2,0,0,0,1,0,1
register_echo_module,SHA3Init,0,0,0,2,2,2,1,0,0,2,2,2,2,0,0,1,0,1
quotaSubOpen,shellReset,0,4,0,4,0,4,2,1,0,1,0,2,0,0,0,1,0,1
read_numeral,luaZ_fill,0,1,0,6,5,4,4,0,0,5,5,5,0,0,1,1,0,1
file2string,easy_connection,0,2,0,8,6,4,1,2,0,2,0,2,0,0,2,1,0,1
lsmPosixOsMutexLeave,sqlite3_memory_used,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,1
Curl_str2addr,_curl_easy_getinfo_err_curl_slist_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Curl_safe_strcasecompare,_curl_easy_getinfo_err_double_22,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
fts5ExprPhraseFree,btreeMoveto,0,5,0,8,3,2,1,3,0,3,0,2,0,0,2,1,0,1
msort,pcache1FetchStage2,0,5,0,5,0,5,30,1,0,1,0,17,0,0,1,1,0,1
sqlite3EndBenignMalloc,exprCodeVector,0,3,0,3,0,3,8,0,0,0,0,0,0,0,1,1,0,1
Curl_read16_be,_curl_easy_setopt_err_string_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
setarrayvector,luaK_patchtohere,0,1,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1
Curl_pp_statemach,_curl_easy_setopt_err_FILE_11,0,0,0,8,8,8,12,0,0,2,2,2,0,0,0,0,0,1
vdbeSorterSort,sqlite3_create_collation16,0,4,0,9,5,1,0,0,0,0,0,5,0,0,3,1,0,1
luaX_token2str,DumpString,0,2,0,3,1,1,8,0,0,2,2,2,1,0,0,1,0,1
treeShmChunk,unixFetch,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0,1,0,1
reinsertNodeContent,strcspn,0,0,0,5,5,5,2,0,0,0,0,0,0,0,1,0,0,1
suboption,_curl_easy_getinfo_err_double_69,0,0,0,7,7,7,5,0,0,7,7,7,0,0,1,0,1,0
parentWrite,memjrnlClose,0,1,0,4,3,2,2,0,0,0,0,0,1,0,1,1,0,1
createargtable,localtime_r,0,0,0,4,4,4,1,0,0,1,1,1,0,0,1,0,0,1
idxCreateFromWhere,.getpwuid,0,0,0,2,2,2,5,0,0,0,0,1,1,0,2,0,0,1
ftp_pl_insert_finfo,_curl_easy_setopt_err_postfields_124,0,0,0,5,5,5,6,0,0,1,1,1,0,0,0,0,0,1
idxCreateFromWhere,sqlite3CodeRowTriggerDirect,0,5,0,7,2,3,0,4,0,4,0,3,0,0,2,1,0,1
Curl_rtsp_parseheader,_curl_easy_setopt_err_CURLSH_104,0,0,0,8,8,8,7,0,0,6,6,6,0,0,2,0,0,1
vtablog_string_parameter,sqlite3CreateColumnExpr,0,1,0,6,5,4,1,0,0,3,3,3,1,0,0,1,0,1
pager_open,.__ctype_b_loc,0,0,0,5,5,5,2,0,0,1,1,0,0,0,0,0,0,1
f_setvbuf,luaK_patchclose,0,0,0,5,5,5,3,2,0,5,3,3,0,0,1,1,0,1
imap_sendf,_curl_easy_setopt_err_CURLSH_3,0,0,0,7,7,7,1,0,0,2,2,2,0,0,1,0,0,1
curl_mvfprintf,_curl_easy_setopt_err_postfields_33,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
tclClose,sqlite3VtabFinishParse,0,11,0,13,2,9,10,5,0,5,0,3,0,0,1,1,0,1
tftp_connect_for_rx,_curl_easy_setopt_err_resolver_start_callback_104,0,0,0,3,3,3,1,0,0,2,2,2,0,0,0,0,0,1
sqlite3_column_bytes16,expertRowid,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1
strAccumFinishRealloc,multiSelect,0,31,0,34,3,28,128,28,0,28,0,38,0,0,12,1,0,1
imap_sendf,_curl_easy_getinfo_err_double_38,0,0,0,7,7,7,1,0,0,2,2,2,0,0,1,0,0,1
fts5StorageGetStmt,nolockIoFinderImpl,0,0,0,6,6,6,5,0,0,12,12,11,0,0,1,0,1,0
test_collate_func,__do_global_dtors_aux,0,1,0,7,6,5,0,0,0,0,0,1,0,0,0,1,1,0
same_symbol,btreeNext,0,5,0,5,0,5,11,0,0,0,0,0,0,0,0,1,0,1
btree_varint_test,sqlite3_system_errno,0,0,0,4,4,4,7,0,0,5,5,5,0,0,2,1,0,1
smtp_perform_upgrade_tls,gethostname,0,0,0,2,2,2,3,0,0,0,0,0,0,0,1,0,0,1
fts5PorterStep1A,fchmod,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1
fts3ExprParse,sqlite3NestedParse,0,4,0,8,4,0,24,0,0,0,0,4,0,0,2,1,0,1
math_ult,luaH_resizearray,0,1,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1
scanformat,.floor,0,0,0,4,4,4,7,0,0,18,18,9,1,0,1,0,0,1
fts5PrefixCompress,fsdirResetCursor,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,1
os_difftime,exp,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1
zipfileAppendEntry,walIndexClose,0,1,0,3,2,1,5,0,0,0,0,0,0,0,1,1,0,1
groupConcatFinalize,dbpageColumn,0,4,0,9,5,1,3,0,0,0,0,0,0,0,0,1,0,1
mergeWorkerShutdown,rowSetListToTree,0,1,0,16,15,14,10,0,0,0,0,0,0,0,0,1,0,1
upvalname,lua_rawget,0,2,0,2,0,2,1,0,0,1,1,1,0,0,0,0,0,1
register_tcl_module,sqlite3ColumnsFromExprList,0,11,0,11,0,11,33,3,0,3,0,8,0,0,2,1,0,1
inmemFileSize,sqlite3_value_int64,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sql_fetch,dbpageClose,0,2,0,10,8,6,2,0,0,0,0,0,0,0,0,1,0,1
sqlite3ExprAnd,pager_reset,0,1,0,5,4,3,2,0,0,0,0,0,0,0,1,1,0,1
returnSingleInt,sqlite3_bind_pointer,0,1,0,3,2,1,3,2,0,2,0,3,0,0,0,1,0,1
lsmCheckpointSize,unicodeNext,0,4,0,5,1,3,47,1,0,1,0,5,0,0,2,1,0,1
test_initialize,sqlite3TwoPartName,0,2,0,3,1,1,2,2,0,2,0,2,0,0,0,1,0,1
cookie_hash_domain,UI_method_set_writer,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
unionRowid,sqlite3ExprCoveredByIndex,0,2,0,3,1,1,2,0,0,0,0,4,1,0,0,1,0,1
lsm_malloc,sqlite3BtreeOpen,0,17,0,19,2,15,96,11,0,11,0,20,0,0,6,1,0,1
ftp_do,_curl_easy_setopt_err_ioctl_cb_84,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,1
withExpand,cellSizePtrNoPayload,0,0,0,9,9,9,14,0,0,5,5,5,0,0,1,1,0,1
fix_hostname,.curl_easy_strerror,0,0,0,4,4,4,4,0,0,2,2,1,1,0,1,0,0,1
auxgetinfo,.exit,0,0,0,3,3,3,2,0,0,1,1,0,1,0,1,0,1,0
intarrayColumn,checkTreePage,0,9,0,10,1,8,40,11,0,11,0,15,0,0,4,1,0,1
Curl_conn_data_pending,.time,0,0,0,2,2,2,2,0,0,0,0,1,1,0,0,0,0,1
byteReverse,dropCell,0,3,0,3,0,3,3,4,0,4,0,2,0,0,1,1,0,1
sqlite3ValueText,freePage2,0,10,0,11,1,9,32,5,0,5,0,2,0,0,0,1,0,1
test_error_x,vdbeSorterCompare,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1
demoTruncate,triggerStepAllocate,0,4,0,4,0,4,1,0,0,0,0,0,0,0,0,1,0,1
rbuVfsDlError,setResultStrOrError,0,1,0,2,1,0,1,1,0,1,0,1,0,0,0,1,0,1
SetSize,runOneSqlLine,0,13,0,13,0,13,11,5,0,5,0,19,0,0,0,1,0,1
setcharorrange,Curl_pgrsSetUploadSize,0,0,0,2,2,2,5,0,0,0,0,0,0,0,1,1,0,1
sqlite3UtfSelfTest,unused_string,0,2,0,2,0,2,3,1,0,1,0,1,0,0,1,1,0,1
file_or_stdin,_curl_easy_setopt_err_write_callback_3,0,0,0,10,10,10,15,0,0,1,1,1,0,0,1,0,0,1
curl_multi_setopt,_curl_easy_getinfo_err_string_32,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0,0,1,0
Curl_timeleft,access,0,0,0,2,2,2,8,0,0,0,0,0,0,0,0,0,1,0
Curl_SOCKS5,_curl_easy_getinfo_err_curl_certinfo_41,0,0,0,12,12,12,59,0,0,35,35,35,0,0,1,0,0,1
sqlite3BitvecClear,strstr,0,0,0,2,2,2,6,0,0,0,0,0,0,0,3,0,0,1
Curl_pp_flushsend,_curl_easy_getinfo_err_curl_slist_113,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1
pop3_perform,_curl_easy_getinfo_err_double_90,0,0,0,2,2,2,3,0,0,0,0,0,0,0,2,0,0,1
memjrnlCreateFile,minmaxStep,0,3,0,8,5,2,4,0,0,0,0,1,0,0,1,1,0,1
wrMutexEnd,sqlite3DecOrHexToI64,0,2,0,3,1,1,9,0,0,0,0,1,1,0,2,1,0,1
csv_skip_whitespace,sqlite3ValueText,0,1,0,2,1,0,4,0,0,0,0,0,0,0,1,1,0,1
fulltextSchema,sqlite3PExprAddSelect,0,2,0,4,2,0,3,1,0,6,5,5,0,0,1,1,0,1
lua_topointer,acos,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
ftp_statemach_act,_curl_easy_setopt_err_seek_cb_43,0,0,0,24,24,24,55,0,0,20,20,20,0,0,11,0,2,0
l_str2d,dostring,0,4,0,10,6,2,3,0,0,1,1,1,0,0,0,1,0,1
FormAdd,_curl_easy_setopt_err_debug_cb_74,0,0,0,8,8,8,80,0,0,0,0,0,0,0,14,0,1,0
easysrc_init,_curl_easy_getinfo_err_double_70,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1
reverse,db_getmetatable,0,3,0,3,0,3,1,0,0,0,0,0,0,0,1,1,0,1
sqlite3_busy_timeout,readdir64,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Curl_getworkingpath,tap_ssl_key,0,5,0,11,6,1,0,2,0,3,1,2,0,0,2,1,0,1
setupLookaside,convertCompoundSelectToSubquery,0,5,0,11,6,1,3,0,0,0,0,2,0,0,1,1,0,1
lsm_csr_seek,resolveOrderGroupBy,0,7,0,8,1,6,19,1,0,1,0,1,0,0,1,1,0,1
checkprotoprefix,X509_NAME_ENTRY_get_data,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1
Curl_multi_max_host_connections,ftp_state_stor_resp,0,6,0,6,0,6,5,2,0,2,0,2,0,0,0,1,0,1
fts3DoRebuild,zipfileDeflate,0,8,0,24,16,8,7,2,0,3,1,6,0,0,3,1,0,1
sqlite3DbFree,wherePathSolver,0,9,1,8,1,8,70,1,0,1,0,2,0,0,4,1,0,1
str_lower,luaG_errormsg,0,2,0,6,4,2,1,0,0,0,0,0,0,0,1,1,0,1
imap_init,_curl_easy_setopt_err_curl_httpost_116,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
tftp_do,_curl_easy_setopt_err_curl_slist_129,0,0,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,1
alignmentCollFunc,sqlite3BtreeInsert,0,21,0,22,1,20,55,5,0,5,0,8,1,0,1,1,0,1
pop3_state_command_resp,_curl_easy_setopt_err_ioctl_cb_17,0,0,0,4,4,4,5,0,0,0,0,0,0,0,1,0,0,1
apndLock,patternCompare,0,3,0,3,0,3,55,0,0,0,0,2,0,0,5,1,0,1
docListTrim,substSelect,0,2,0,21,19,17,3,0,0,0,0,0,0,0,1,1,0,1
Curl_auth_digest_cleanup,_curl_easy_setopt_err_resolver_start_callback_112,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1
Curl_mime_read,_curl_easy_setopt_err_ssl_ctx_cb_24,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
smtp_getsock,Curl_read32_le,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Curl_connect_complete,_curl_easy_getinfo_err_curl_tlssesssioninfo_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
file_disconnect,_curl_easy_setopt_err_FILE_41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
getfiletime,_curl_easy_setopt_err_long_114,0,0,0,3,3,3,2,0,0,1,1,1,0,0,0,0,0,1
luaO_int2fb,lua_pushnumber,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1
test_alloc_mutex,returnSingleInt,0,2,0,5,3,1,0,0,0,1,1,1,0,0,0,0,0,1
langidFromSelect,exit,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
quotaLock,jsonValidFunc,0,5,0,7,2,3,2,0,0,0,0,0,0,0,0,1,0,1
rbuBadControlError,sqlite3TriggerColmask,0,2,0,3,1,1,9,0,0,1,1,1,0,0,1,1,0,1
addtoclib,removeentry.part.0,0,0,0,7,7,7,1,0,0,0,0,0,1,0,0,1,0,1
fts5GetU16,sqlite3NotPureFunc,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
imap_is_bchar,_curl_easy_getinfo_err_long_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
free_bundle_hash_entry,_curl_easy_setopt_err_ssl_ctx_cb_126,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
strippath,_curl_easy_setopt_err_curl_off_t_127,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1
FindStates,sqlite3_prepare16_v3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
fts3PendingTermsDocid,relocatePage,0,14,0,15,1,13,42,5,0,5,0,2,0,0,1,1,0,1
fts5TrimSegments,vdbeMemFromBtreeResize,0,3,0,14,11,8,1,0,0,0,0,0,0,0,1,1,0,1
lsmTreeEndTransaction,sqlite3BitvecSet,0,3,0,7,4,1,15,2,0,2,0,0,0,0,3,1,0,1
fsdirFilter,_start,0,1,0,9,8,7,4,0,0,0,0,0,0,0,0,0,0,1
btVfsShmUnmap,sqlite3_expired,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
allowedOp,pager_wait_on_lock,0,1,0,1,0,1,4,0,0,0,0,0,0,0,1,1,0,1
glob_set,_curl_easy_setopt_err_opensocket_cb_129,0,0,0,4,4,4,8,0,0,6,6,6,0,0,1,0,1,0
inmemFullPathname,fts3tokResetCursor,0,1,0,2,1,0,1,0,0,1,1,1,0,0,0,1,0,1
fulltextConnect,unixTruncate,0,3,0,6,3,0,2,1,0,1,0,1,0,0,0,1,0,1
curlx_uitouc,_curl_easy_getinfo_err_double_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ts_pread,sqlite3CompareAffinity,0,1,0,3,2,1,3,0,0,1,1,1,1,0,0,1,0,1
tcl_thread_wait,sqlite3ColumnType,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,1
sqlite3rbu_open,sqlite3_blob_reopen,0,6,0,8,2,4,8,5,0,5,0,8,0,0,0,1,0,1
reindexTable,sqlite3_column_count,0,0,0,4,4,4,1,0,0,0,0,0,0,0,1,1,0,1
sqlite3FixExprList,sqlite3SelectWalkFail,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1
sqlite3BtreeCursorSize,.fread,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
encoder_nop_read,_curl_easy_setopt_err_cb_data_46,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
Curl_connect_ongoing,_curl_easy_setopt_err_opensocket_cb_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Curl_proxy_connect,_curl_easy_setopt_err_FILE_41,0,0,0,5,5,5,10,0,0,0,0,0,0,0,1,0,0,1
idxFindIndexes,fopen64,0,0,0,11,11,11,6,0,0,5,5,5,0,0,5,0,0,1
vdbePmaReaderInit,sqlite3_status64,0,1,0,4,3,2,2,3,0,3,0,14,0,0,0,1,0,1
multipart_size,_curl_easy_setopt_err_error_buffer_21,0,0,0,2,2,2,3,0,0,0,0,0,0,0,1,0,0,1
lsmFsDbPageNext,pcache1Unpin,0,1,0,10,9,8,9,0,0,0,0,0,0,0,1,1,0,1
Curl_mime_duppart,_curl_easy_setopt_err_postfields_132,0,0,0,14,14,14,11,0,0,0,0,0,0,0,1,1,1,0
memjrnlWrite,sqlite3DeleteTrigger,0,4,0,8,4,0,2,0,0,0,0,0,0,0,1,1,0,1
sqlite3Fts5ConfigFree,deflateEnd,0,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1
exec_printf_cb,finalDbSize,0,0,0,0,0,0,4,1,0,1,0,1,0,0,1,1,0,1
Curl_hash_pick,_curl_easy_getinfo_err_long_111,0,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1
hash_element_dtor,strspn,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1
curlx_sotouz,_curl_easy_setopt_err_error_buffer_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
lsmTreeLoadHeader,apndShmBarrier,0,0,0,3,3,3,4,0,0,0,0,0,0,0,1,0,0,1
vtablogCreate,pragmaVtabClose,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
formatVfs,idxHashAdd,0,4,0,4,0,4,9,1,0,1,0,0,1,0,1,1,0,1
noopMutexTry,sqlite3Update,0,47,0,47,0,47,196,4,0,4,0,13,0,0,14,1,0,1
alignmentCollFunc,strstr,0,0,0,1,1,1,5,0,0,0,0,0,1,0,0,0,0,1
trynextip,Curl_ossl_set_engine,0,8,0,10,2,6,2,2,0,2,0,2,0,0,2,1,0,1
sqlite3BitvecClear,sqlite3_expert_destroy,0,5,0,7,2,3,1,0,0,0,0,0,0,0,1,1,0,1
wc_data_dtor,_curl_easy_setopt_err_FILE_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
multi_timeout,_curl_easy_setopt_err_FILE_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
parse_proxy_auth,_curl_easy_getinfo_err_curl_tlssesssioninfo_0,0,0,0,2,2,2,3,0,0,1,1,1,0,0,0,0,0,1
Curl_loadhostpairs,.curl_getenv,0,0,0,15,15,15,28,0,0,7,7,6,1,0,2,0,0,1
create_conn_helper_init_proxy,_curl_easy_setopt_err_curl_mimepost_49,0,0,0,9,9,9,32,0,0,4,4,4,0,0,6,0,0,1
faultsimShutdown,rtreeFilter,0,15,0,16,1,14,24,2,0,2,0,1,1,0,2,1,0,1
docListDelete,moveToRightmost,0,1,0,3,2,1,3,0,0,0,0,0,0,0,1,1,0,1
rtreeColumn,vdbePmaReaderClear,0,2,0,15,13,11,9,0,0,0,0,0,1,0,0,1,0,1
vdbeMemClearExternAndSetNull,apndOpen,0,3,0,6,3,0,9,3,0,3,0,3,0,0,1,1,0,1
check_telnet_options,_curl_easy_setopt_err_curl_slist_38,0,0,0,8,8,8,12,0,0,11,11,11,0,0,1,0,0,1
sqlite3_os_end,sqlite3VdbeReset,0,4,0,4,0,4,5,2,0,2,0,1,0,0,0,1,0,1
whereIndexExprTransNode,readJournalHdr,0,3,0,4,1,2,22,0,0,0,0,1,0,0,0,1,0,1
OptInit,sqlite3SrcListEnlarge,0,3,0,9,6,3,1,1,0,2,1,1,0,0,1,1,0,1
zeroPage,shellAuth,0,5,0,7,2,3,2,2,0,2,0,3,0,0,1,1,0,1
patchtestreg,save,0,2,0,3,1,1,1,1,0,1,0,1,0,0,0,1,0,1
imap_getsock,.puts,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
vlogGetLastError,enlargeAndAppend,0,2,0,3,1,1,2,0,0,0,0,0,0,0,0,1,0,1
lsmSqlite4GetVarint64,sqlite3HashClear,0,1,0,1,0,1,6,0,0,0,0,0,0,0,1,1,0,1
data_pending,_curl_easy_getinfo_err_double_41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
curl_multi_fdset,_curl_easy_setopt_err_cb_data_111,0,0,0,1,1,1,8,0,0,0,0,0,0,0,2,0,0,1
singleipconnect,remove_expired,0,2,0,15,13,11,16,0,0,3,3,3,0,0,1,1,1,0
lastlistfield,luaX_setinput,0,2,0,5,3,1,3,1,0,1,0,1,0,0,0,0,0,1
fts5DebugRowid,sqlite3TwoPartName,0,2,0,4,2,0,1,2,0,7,5,3,0,0,0,1,0,1
scrubBackupVarintSize,sqlite3BtreeSetPagerFlags,0,2,0,2,0,2,8,0,0,0,0,0,0,0,1,1,0,1
fts5CreateMethod,relocatePage,0,14,0,15,1,13,48,5,0,5,0,2,0,0,1,1,0,1
sqlite3demo_superlock,sqlite3PagerLookup,0,1,0,9,8,7,6,0,0,2,2,1,0,0,0,1,0,1
ts_write,.dlerror,0,0,0,3,3,3,2,0,0,1,1,0,0,0,0,0,0,1
sqlite3BtreeFakeValidCursor,sqlite3ViewGetColumnNames,0,12,0,12,0,12,19,3,0,3,0,3,0,0,1,1,0,1
freedirs,_curl_easy_getinfo_err_string_107,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,1
ofstWalkPage,unixRead,0,4,0,4,0,4,10,0,0,0,0,2,0,0,1,1,0,1
optLeavesReaderAtEnd,sqlite3_expert_destroy,0,5,0,6,1,4,5,0,0,0,0,0,0,0,2,1,0,1
sqlite3Fts5IndexMerge,pager_end_transaction,0,11,0,18,7,4,50,0,0,0,0,2,0,0,2,1,0,1
curlx_uitosi,X509V3_ext,0,14,0,14,0,14,10,2,0,2,0,3,0,0,0,1,0,1
csv_resize_and_append,zeroblobFunc,0,3,0,5,2,1,1,0,0,1,1,1,1,0,0,1,0,1
allocateBtreePage,sqlite3_value_subtype,0,0,0,12,12,12,51,0,0,0,0,0,0,0,3,1,0,1
vfstraceUnlock,rowidWrite,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1
sqlite3CloseSavepoints,sqlite3_value_text16le,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
bindlocal,_curl_easy_setopt_err_opensocket_cb_26,0,0,0,14,14,14,21,0,0,11,11,11,0,0,1,0,1,0
l_alloc,luaC_fullgc,0,3,0,5,2,1,17,0,0,0,0,0,0,0,4,1,0,1
luaL_addstring,assignment,0,12,0,14,2,10,13,2,0,2,0,2,0,0,1,1,0,1
tclDequote,.dlerror,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,1
